Date,AIB.IR,BIRG.IR,IRES.IR,CRH.IR,HRN.IR
2021-10-15,32.5412,4.3947,0.98,85.57,1.1433
2021-10-18,33.5219,4.3397,1.0086,85.0131,1.1504
2021-10-19,33.1617,4.3517,1.0084,83.7897,1.172
2021-10-20,33.2834,4.3651,1.0078,83.7688,1.1833
2021-10-21,32.8555,4.3183,1.0161,84.5169,1.1959
2021-10-22,32.0983,4.3332,1.0298,84.1295,1.2049
2021-10-25,31.7596,4.2909,1.0435,81.3612,1.2247
2021-10-26,31.7464,4.2634,1.0592,82.9476,1.2081
2021-10-27,31.5136,4.2163,1.0501,83.2125,1.1871
2021-10-28,31.1362,4.1182,1.0459,82.7613,1.1872
2021-10-29,30.3713,4.1288,1.0573,83.8601,1.155
2021-11-01,30.334,4.1692,1.0497,85.8198,1.173
2021-11-02,29.5361,4.2052,1.0498,82.2116,1.1912
2021-11-03,29.9391,4.2625,1.0558,82.7774,1.1849
2021-11-04,29.9898,4.286,1.0674,81.0183,1.1795
2021-11-05,29.2259,4.2495,1.0413,81.6554,1.1785
2021-11-08,29.0735,4.3088,1.0518,81.8392,1.1794
2021-11-09,28.6947,4.2138,1.0485,82.6518,1.1815
2021-11-10,28.8631,4.1525,1.059,82.0542,1.1899
2021-11-11,29.5524,4.0877,1.0705,79.7564,1.1875
2021-11-12,28.582,4.1609,1.0946,79.2387,1.2017
2021-11-15,28.6468,4.2259,1.1153,79.7512,1.2086
2021-11-16,28.5727,4.2605,1.1363,81.0008,1.1995
2021-11-17,28.9178,4.3362,1.1592,79.5915,1.2198
2021-11-18,29.0334,4.2746,1.164,80.8526,1.1991
2021-11-19,28.6553,4.2998,1.1647,80.0863,1.1979
2021-11-22,28.5008,4.2919,1.179,80.5506,1.2126
2021-11-23,28.1074,4.3522,1.1912,79.9552,1.2017
2021-11-24,28.6476,4.3449,1.1863,80.2008,1.2065
2021-11-25,28.6652,4.3184,1.1931,81.3077,1.2149
2021-11-26,29.6332,4.3575,1.1927,79.8252,1.2019
2021-11-29,29.6086,4.4209,1.1788,79.03,1.2009
2021-11-30,29.2457,4.3734,1.2,79.2761,1.1987
2021-12-01,28.4718,4.3698,1.2012,82.1797,1.1905
2021-12-02,27.5731,4.295,1.2355,81.1333,1.2252
2021-12-03,26.8092,4.1201,1.2078,83.6615,1.2136
2021-12-06,26.9419,4.1344,1.1987,86.2234,1.2291
2021-12-07,27.1901,4.1765,1.1994,86.1239,1.2231
2021-12-08,26.4382,4.1952,1.2185,85.763,1.2065
2021-12-09,26.8619,4.0621,1.2255,84.8929,1.2082
2021-12-10,26.6394,4.0396,1.2309,84.8323,1.2183
2021-12-13,26.7147,3.8936,1.2119,83.055,1.2325
2021-12-14,27.4808,3.9817,1.1926,82.9857,1.2569
2021-12-15,27.922,3.9117,1.1982,84.8901,1.3037
2021-12-16,27.7964,3.9929,1.1757,84.1327,1.308
2021-12-17,27.3661,4.0555,1.1672,83.8532,1.2972
2021-12-20,26.334,3.9965,1.1755,81.7233,1.3048
2021-12-21,26.0062,3.9232,1.1597,82.2114,1.3006
2021-12-22,25.9155,3.9465,1.1857,82.5662,1.3159
2021-12-23,25.4705,3.8927,1.206,82.6719,1.2946
2021-12-24,25.4175,3.9,1.1799,82.4272,1.3333
2021-12-27,25.4581,3.8699,1.1649,82.0885,1.3479
2021-12-28,25.3631,3.7578,1.1281,82.7374,1.3194
2021-12-29,25.0784,3.6213,1.1161,82.7277,1.3078
2021-12-30,25.159,3.6354,1.1281,83.1479,1.3214
2021-12-31,25.3611,3.6027,1.1218,83.4445,1.3411
2022-01-03,24.9301,3.578,1.1258,84.8883,1.3158
2022-01-04,25.6063,3.6266,1.0988,85.7841,1.3238
2022-01-05,25.6191,3.7043,1.1079,86.0614,1.2875
2022-01-06,25.6849,3.6959,1.0962,88.0644,1.2824
2022-01-07,26.0633,3.6834,1.0933,88.6519,1.2966
2022-01-10,26.2288,3.7217,1.0888,90.4291,1.2839
2022-01-11,26.7285,3.6472,1.0665,91.2876,1.2558
2022-01-12,26.9236,3.6685,1.0464,88.7745,1.2545
2022-01-13,26.6931,3.7097,1.0575,90.5539,1.2413
2022-01-14,26.923,3.7592,1.0603,90.7677,1.2476
2022-01-17,26.4401,3.6482,1.0727,90.7253,1.2301
2022-01-18,26.5499,3.6108,1.0745,91.14,1.2146
2022-01-19,26.5938,3.5668,1.0736,90.6935,1.1802
2022-01-20,26.5557,3.5804,1.0449,91.0336,1.1793
2022-01-21,26.5549,3.6165,1.038,90.2479,1.1735
2022-01-24,25.7329,3.7131,1.0346,92.0152,1.1525
2022-01-25,25.5415,3.6912,1.0597,91.8864,1.152
2022-01-26,25.6405,3.6692,1.0668,91.3841,1.1636
2022-01-27,25.7701,3.7464,1.0865,90.1352,1.1571
2022-01-28,25.3607,3.7728,1.0924,90.5301,1.1577
2022-01-31,25.9836,3.8594,1.0785,90.815,1.1583
2022-02-01,25.6448,3.8862,1.0772,91.3771,1.1374
2022-02-02,26.1407,3.821,1.0776,89.987,1.1636
2022-02-03,26.3962,3.746,1.0606,87.8372,1.1534
2022-02-04,26.1544,3.6591,1.0519,88.6958,1.1596
2022-02-07,27.0319,3.7068,1.0459,90.7148,1.1675
2022-02-08,26.5233,3.7871,1.0662,89.336,1.1621
2022-02-09,27.0127,3.9101,1.0324,91.5111,1.1676
2022-02-10,27.5499,3.9727,1.0467,91.9329,1.1678
2022-02-11,27.2856,4.0571,1.0302,91.9523,1.1436
2022-02-14,28.0169,4.0275,1.0077,91.4288,1.1355
2022-02-15,27.956,3.9601,1.0213,89.5441,1.1235
2022-02-16,28.1609,4.0239,1.0287,90.9097,1.1137
2022-02-17,28.3533,4.0603,1.0437,89.8725,1.0922
2022-02-18,28.3495,4.0764,1.0523,88.8415,1.1046
2022-02-21,28.8184,4.1112,1.0794,90.202,1.1237
2022-02-22,29.2863,4.142,1.0847,87.6628,1.1343
2022-02-23,28.4486,4.2382,1.0792,85.6713,1.1492
2022-02-24,29.1668,4.3374,1.0813,85.675,1.1409
2022-02-25,28.3768,4.3856,1.0969,86.0821,1.1285
2022-02-28,28.9571,4.456,1.0819,86.7403,1.1141
2022-03-01,29.5974,4.5033,1.069,86.3721,1.12
2022-03-02,29.0941,4.4792,1.0614,89.7037,1.1199
2022-03-03,28.9484,4.5445,1.0275,89.4231,1.1156
2022-03-04,28.4486,4.4507,1.0265,89.1395,1.1306
2022-03-07,28.4044,4.5373,0.9968,88.0937,1.1331
2022-03-08,28.3136,4.4585,0.9947,88.2867,1.1179
2022-03-09,28.7664,4.4892,1.0038,89.1356,1.1051
2022-03-10,29.4956,4.4369,0.9943,90.7858,1.1114
2022-03-11,30.2877,4.4869,1.0146,88.7705,1.1228
2022-03-14,30.0552,4.4943,0.9911,88.4685,1.1274
2022-03-15,30.0115,4.3868,1.0047,89.0941,1.151
2022-03-16,29.1876,4.4266,1.0112,89.9131,1.1714
2022-03-17,28.838,4.3945,0.9843,89.9506,1.1746
2022-03-18,29.3933,4.4675,1.0185,90.7168,1.1588
2022-03-21,30.2967,4.4775,1.0147,89.6361,1.1363
2022-03-22,29.7049,4.5163,0.9995,91.7758,1.1275
2022-03-23,29.461,4.4554,0.9771,93.1822,1.1349
2022-03-24,29.5132,4.4222,0.9714,91.3171,1.1578
2022-03-25,29.7251,4.3987,0.9669,89.8618,1.1606
2022-03-28,29.3671,4.4701,0.9655,88.468,1.1743
2022-03-29,29.6525,4.6027,0.9588,89.4029,1.1673
2022-03-30,29.4711,4.5521,0.9645,87.6947,1.1731
2022-03-31,29.5295,4.6424,0.9566,87.2837,1.1819
2022-04-01,29.8801,4.4877,0.9282,87.9114,1.149
2022-04-04,29.9504,4.4098,0.9236,87.8514,1.1397
2022-04-05,29.7869,4.3502,0.8907,88.2232,1.15
2022-04-06,29.796,4.2634,0.8926,86.8296,1.1507
2022-04-07,29.8162,4.1622,0.8779,87.638,1.13
2022-04-08,29.6884,4.1995,0.8774,86.8534,1.0922
2022-04-11,29.6193,4.194,0.8909,86.4547,1.084
2022-04-12,30.5208,4.2293,0.8766,86.7929,1.0799
2022-04-13,30.891,4.2864,0.887,86.9557,1.0648
2022-04-14,30.7992,4.3145,0.8792,87.0148,1.0636
2022-04-15,31.2467,4.3705,0.8981,86.055,1.0674
2022-04-18,31.1327,4.3751,0.891,85.6926,1.0733
2022-04-19,31.8465,4.2996,0.8781,85.7226,1.0383
2022-04-20,32.1255,4.3836,0.8839,83.9677,1.0182
2022-04-21,32.1366,4.3509,0.8761,83.4072,1.0113
2022-04-22,32.4623,4.2938,0.8634,83.9225,1.0157
2022-04-25,31.6355,4.2908,0.8552,82.3284,1.019
2022-04-26,31.0775,4.236,0.8522,83.7941,1.0222
2022-04-27,30.4926,4.2164,0.8657,85.4291,1.0143
2022-04-28,30.6378,4.2494,0.84,83.848,1.0072
2022-04-29,31.6426,4.283,0.8379,85.5956,0.995
2022-05-02,32.9587,4.2294,0.8428,85.437,1.0018
2022-05-03,33.4034,4.205,0.8426,86.0047,0.9873
2022-05-04,33.7733,4.2882,0.8555,85.3862,0.995
2022-05-05,32.776,4.3325,0.8522,86.6049,0.9947
2022-05-06,32.5356,4.4892,0.8476,87.1641,0.9913
2022-05-09,32.1563,4.5859,0.8522,86.1189,0.9803
2022-05-10,31.8762,4.6819,0.8509,84.6292,0.9607
2022-05-11,31.853,4.5858,0.8439,82.7876,0.9501
2022-05-12,31.659,4.6532,0.8475,83.0491,0.9434
2022-05-13,30.6246,4.6594,0.8375,83.7943,0.9125
2022-05-16,31.0971,4.6276,0.828,84.6455,0.9076
2022-05-17,30.5783,4.6505,0.8196,84.5214,0.9156
2022-05-18,30.7758,4.7327,0.8326,83.0698,0.9195
2022-05-19,31.9706,4.782,0.7931,82.2396,0.9111
2022-05-20,31.5237,4.7237,0.7952,83.6984,0.909
2022-05-23,30.1873,4.7915,0.7933,83.1118,0.9
2022-05-24,30.1026,4.752,0.7726,83.3184,0.8991
2022-05-25,30.7545,4.7793,0.7737,81.9899,0.914
2022-05-26,31.8857,4.7661,0.7766,82.4331,0.9225
2022-05-27,31.2655,4.7595,0.7807,81.8889,0.9259
2022-05-30,31.6094,4.8297,0.7498,83.2107,0.9175
2022-05-31,31.4208,4.758,0.7619,84.2103,0.9235
2022-06-01,31.4324,4.92,0.7519,83.6059,0.9012
2022-06-02,32.9688,4.7841,0.7569,83.4724,0.8957
2022-06-03,32.1686,4.7478,0.7626,82.8034,0.8997
2022-06-06,32.3845,4.787,0.7511,81.0527,0.9055
2022-06-07,32.7242,4.8434,0.7559,80.0277,0.9106
2022-06-08,33.4241,4.846,0.7497,80.293,0.9113
2022-06-09,33.5567,4.8521,0.726,80.7133,0.9065
2022-06-10,33.8141,4.8954,0.7357,80.9202,0.91
2022-06-13,33.6562,4.8877,0.7257,80.5767,0.8965
2022-06-14,33.8913,5.0099,0.7151,81.739,0.8843
2022-06-15,33.762,5.0898,0.7091,81.8435,0.8825
2022-06-16,34.2077,5.1738,0.7097,82.7396,0.8819
2022-06-17,34.0613,5.1033,0.7071,80.5471,0.859
2022-06-20,34.364,5.1079,0.7105,75.7961,0.8615
2022-06-21,34.4232,5.094,0.6953,76.1454,0.8674
2022-06-22,35.184,5.0213,0.6862,74.5293,0.864
2022-06-23,35.2308,5.0619,0.6831,74.3136,0.8874
2022-06-24,34.2079,5.0285,0.6991,73.9978,0.8772
2022-06-27,35.0458,5.0935,0.696,75.7972,0.8707
2022-06-28,34.5644,5.0154,0.7045,76.2796,0.8638
2022-06-29,34.2432,5.1677,0.7029,76.4951,0.8605
2022-06-30,33.9601,5.1032,0.6962,77.4874,0.8545
2022-07-01,34.8593,5.1327,0.6918,77.9437,0.8369
2022-07-04,33.6242,5.2106,0.6883,77.4291,0.8287
2022-07-05,35.5604,5.1733,0.6921,78.7079,0.8253
2022-07-06,36.3024,5.2569,0.7033,77.4124,0.8357
2022-07-07,36.5266,5.1626,0.7048,77.8153,0.8565
2022-07-08,36.5729,5.2968,0.7144,76.0193,0.8684
2022-07-11,36.839,5.3096,0.7028,76.2779,0.8574
2022-07-12,37.2601,5.2694,0.6968,76.5246,0.8474
2022-07-13,37.7675,5.2552,0.6878,78.4885,0.8433
2022-07-14,38.2221,5.3364,0.6888,76.6564,0.8598
2022-07-15,38.3681,5.297,0.6835,75.9843,0.8556
2022-07-18,38.3204,5.2437,0.6884,76.9535,0.8388
2022-07-19,38.3039,5.2362,0.6776,77.368,0.8311
2022-07-20,38.258,5.1467,0.6761,77.6035,0.8366
2022-07-21,39.1087,5.3115,0.6806,76.5064,0.8415
2022-07-22,39.6056,5.2739,0.6592,75.8473,0.8369
2022-07-25,37.6402,5.3574,0.6767,77.299,0.8417
2022-07-26,38.1599,5.3875,0.6721,77.2634,0.8152
2022-07-27,38.3764,5.3125,0.6513,77.7264,0.8139
2022-07-28,38.4496,5.3236,0.6509,77.6157,0.8204
2022-07-29,38.2722,5.4037,0.6494,76.252,0.8094
2022-08-01,39.1167,5.3989,0.6468,77.3528,0.7986
2022-08-02,39.858,5.5163,0.6538,77.9658,0.7775
2022-08-03,39.4038,5.6207,0.6587,80.7083,0.7908
2022-08-04,39.7749,5.7177,0.6596,79.4947,0.7814
2022-08-05,39.1822,5.6872,0.6618,80.5086,0.7815
2022-08-08,38.3165,5.5991,0.659,78.9378,0.7852
2022-08-09,37.9787,5.5552,0.6733,79.1506,0.7979
2022-08-10,38.6414,5.5852,0.6576,80.3443,0.794
2022-08-11,39.3775,5.6474,0.657,77.8528,0.7863
2022-08-12,39.822,5.459,0.6557,77.6363,0.7858
2022-08-15,40.4204,5.4703,0.6613,76.9998,0.7962
2022-08-16,40.8789,5.4964,0.6517,76.2071,0.7922
2022-08-17,40.5078,5.4835,0.6341,76.6751,0.7804
2022-08-18,40.9071,5.6116,0.6336,77.9986,0.763
2022-08-19,41.5762,5.6627,0.6343,77.8662,0.7491
2022-08-22,42.2224,5.7966,0.6456,78.1328,0.7551
2022-08-23,43.2023,5.7889,0.6324,78.2926,0.7499
2022-08-24,43.8387,5.8905,0.6407,78.3196,0.742
2022-08-25,44.2086,6.0612,0.6599,77.0546,0.7331
2022-08-26,45.142,6.2047,0.6546,78.3704,0.7318
2022-08-29,45.2219,6.1074,0.641,78.745,0.7275
2022-08-30,44.6197,6.0954,0.6356,79.2401,0.7229
2022-08-31,44.5912,6.0744,0.6339,78.2991,0.7331
2022-09-01,44.1052,6.1364,0.637,77.7803,0.7452
2022-09-02,43.6786,6.2189,0.63,77.5979,0.7279
2022-09-05,43.665,6.1471,0.6418,75.8227,0.7288
2022-09-06,43.1525,6.1674,0.6301,73.9118,0.7196
2022-09-07,43.0146,5.977,0.6131,73.2639,0.7153
2022-09-08,41.6742,6.1313,0.6208,73.866,0.716
2022-09-09,41.9243,6.0933,0.5994,73.16,0.712
2022-09-12,42.019,6.1123,0.596,72.0564,0.712
2022-09-13,41.5074,6.0947,0.6201,71.1917,0.716
2022-09-14,42.083,6.2225,0.6182,70.7242,0.7166
2022-09-15,42.8731,5.947,0.6069,70.3683,0.7087
2022-09-16,41.7534,5.9584,0.6047,72.6945,0.7011
2022-09-19,41.2851,5.9612,0.6025,73.8766,0.6863
2022-09-20,40.8175,5.93,0.6021,75.0447,0.677
2022-09-21,40.2321,6.1107,0.606,76.3943,0.6917
2022-09-22,40.9108,6.0353,0.5955,75.265,0.6828
2022-09-23,40.8625,6.1249,0.6077,73.8979,0.6706
2022-09-26,40.7633,6.1741,0.6081,72.6848,0.6714
2022-09-27,39.4138,6.3153,0.6125,74.1743,0.6685
2022-09-28,39.9437,6.2601,0.6054,73.5842,0.6649
2022-09-29,39.16,6.1987,0.6145,72.2155,0.6748
2022-09-30,39.289,6.3236,0.6105,71.7678,0.6776
2022-10-03,39.5692,6.3816,0.6112,71.5317,0.6711
2022-10-04,40.6074,6.2341,0.6015,71.8447,0.6656
2022-10-05,39.7608,6.1928,0.5915,72.1401,0.6594
2022-10-06,37.7322,6.2456,0.5955,71.2598,0.6648
2022-10-07,37.939,6.345,0.5901,72.0211,0.6603
2022-10-10,39.2288,6.2884,0.5814,71.3479,0.6435
2022-10-11,40.1738,6.0021,0.5746,71.202,0.6412
2022-10-12,40.4123,6.0667,0.5785,71.9639,0.627
2022-10-13,40.1523,5.9588,0.5719,71.2885,0.6424
2022-10-14,40.8138,5.775,0.5693,70.6975,0.6327
2022-10-17,40.2043,5.5198,0.5678,71.3523,0.6296
2022-10-18,40.6321,5.6055,0.5511,70.4497,0.6299
2022-10-19,41.0853,5.6296,0.5383,70.0622,0.6258
2022-10-20,41.9456,5.6212,0.5393,70.6731,0.6217
2022-10-21,44.0812,5.7614,0.5322,72.8903,0.6232
2022-10-24,44.4849,5.8343,0.5385,73.5806,0.6334
2022-10-25,44.1852,6.0015,0.5442,74.1297,0.6377
2022-10-26,44.2641,5.8778,0.5481,74.7482,0.6477
2022-10-27,42.982,5.8874,0.5603,73.5591,0.6373
2022-10-28,42.5515,5.7445,0.5581,73.711,0.638
2022-10-31,42.3395,5.7355,0.5615,73.7012,0.6374
2022-11-01,42.0429,5.7248,0.5554,74.0829,0.6384
2022-11-02,42.25,5.7961,0.5727,74.237,0.6476
2022-11-03,41.7317,5.8132,0.5868,74.6867,0.644
2022-11-04,42.6502,5.8853,0.5852,74.3587,0.6388
2022-11-07,42.7458,5.9661,0.5867,74.4482,0.6413
2022-11-08,42.8345,6.1897,0.5961,73.0898,0.6251
2022-11-09,42.6826,6.1714,0.5932,72.7595,0.6214
2022-11-10,42.895,6.0898,0.5861,74.3126,0.6186
2022-11-11,43.6153,6.1278,0.5915,74.6944,0.6096
2022-11-14,43.0458,6.0607,0.5905,74.6944,0.616
2022-11-15,42.6425,6.2211,0.5903,76.8594,0.606
2022-11-16,42.5095,6.206,0.5818,75.3025,0.6032
2022-11-17,41.5955,6.1621,0.5663,74.0633,0.6037
2022-11-18,41.0875,6.1281,0.5666,76.0046,0.6122
2022-11-21,40.8343,6.2137,0.5721,76.0816,0.6104
2022-11-22,41.5555,6.2113,0.5686,75.8267,0.6158
2022-11-23,41.841,6.1597,0.5783,74.476,0.6195
2022-11-24,42.0775,6.3412,0.5711,75.0037,0.6187
2022-11-25,42.8032,6.2662,0.5611,75.6449,0.6084
2022-11-28,42.7952,6.2837,0.559,74.4172,0.5956
2022-11-29,43.1858,6.3646,0.5567,74.283,0.5947
2022-11-30,43.2038,6.2085,0.5611,73.9298,0.5889
2022-12-01,43.5027,6.271,0.5535,74.2394,0.5941
2022-12-02,43.1529,6.1764,0.5624,73.0067,0.5979
2022-12-05,41.3932,6.2733,0.5761,74.4118,0.5948
2022-12-06,41.3878,6.1881,0.5742,75.4657,0.5844
2022-12-07,42.519,6.272,0.5825,75.0753,0.5865
2022-12-08,43.3088,6.3993,0.5723,74.8535,0.5773
2022-12-09,44.1432,6.5037,0.5792,74.7228,0.5701
2022-12-12,45.2045,6.5448,0.586,73.8673,0.5614
2022-12-13,45.3764,6.5344,0.5913,73.3956,0.5588
2022-12-14,45.6358,6.487,0.5895,73.1189,0.5655
2022-12-15,45.2408,6.6576,0.5637,74.9251,0.5638
2022-12-16,45.0898,6.596,0.5571,76.0212,0.559
2022-12-19,45.6805,6.4984,0.5507,77.1196,0.5467
2022-12-20,46.7527,6.5835,0.5416,77.5753,0.5489
2022-12-21,46.7424,6.5122,0.541,76.2895,0.5419
2022-12-22,46.4758,6.4251,0.5363,76.2659,0.5412
2022-12-23,46.5803,6.2873,0.5287,77.4091,0.5372
2022-12-26,47.1785,6.2514,0.5194,75.9611,0.5413
2022-12-27,46.0826,6.2567,0.5128,76.7163,0.5387
2022-12-28,44.3193,6.2954,0.5193,79.4345,0.5367
2022-12-29,43.9881,6.4073,0.5131,80.7349,0.5385
2022-12-30,43.1395,6.4767,0.508,82.4865,0.5512
2023-01-02,42.7631,6.4577,0.5048,82.7849,0.5574
2023-01-03,42.6618,6.438,0.5073,84.0227,0.5569
2023-01-04,42.3309,6.4931,0.5106,83.1375,0.557
2023-01-05,43.4255,6.6297,0.4891,84.1642,0.5534
2023-01-06,43.6861,6.6448,0.4961,85.0236,0.5468
2023-01-09,43.928,6.595,0.5061,85.4232,0.5431
2023-01-10,44.4205,6.4891,0.4988,87.1499,0.5378
2023-01-11,43.5388,6.3368,0.4921,86.4677,0.5423
2023-01-12,44.3472,6.4072,0.4892,86.2506,0.5351
2023-01-13,44.2985,6.4691,0.4841,86.4025,0.5441
2023-01-16,44.8329,6.5316,0.4857,85.085,0.5494
2023-01-17,43.996,6.5191,0.4727,85.4039,0.5496
2023-01-18,42.8007,6.6706,0.4654,83.2115,0.5496
2023-01-19,43.4284,6.6191,0.4754,84.5551,0.5458
2023-01-20,43.727,6.7239,0.4694,84.6415,0.5478
2023-01-23,43.0417,6.721,0.4775,84.0018,0.5553
2023-01-24,42.3917,6.6554,0.48,82.9689,0.5505
2023-01-25,43.2433,6.7213,0.468,82.701,0.5399
2023-01-26,42.3464,6.7677,0.4722,83.5878,0.5448
2023-01-27,43.5835,6.8086,0.4715,84.3065,0.547
2023-01-30,42.9015,6.819,0.4686,83.434,0.5394
2023-01-31,43.3948,6.8161,0.4703,82.3933,0.5345
2023-02-01,43.1536,7.0841,0.4734,83.2377,0.5288
2023-02-02,43.623,7.2229,0.4782,82.3551,0.524
2023-02-03,43.2147,7.3099,0.486,82.4558,0.5219
2023-02-06,43.1009,7.3247,0.4889,82.6363,0.5202
2023-02-07,43.1423,7.447,0.4796,83.0524,0.516
2023-02-08,42.3899,7.5117,0.4765,84.1564,0.5112
2023-02-09,42.9539,7.5164,0.4961,82.5762,0.5097
2023-02-10,42.5753,7.4805,0.5011,80.2165,0.5109
2023-02-13,42.4138,7.4721,0.5177,79.5538,0.5089
2023-02-14,41.68,7.0855,0.5277,81.7458,0.5164
2023-02-15,39.8062,7.1114,0.5296,84.2709,0.5198
2023-02-16,39.6815,7.0559,0.5319,86.6307,0.5094
2023-02-17,41.3796,7.2414,0.5317,86.4055,0.5128
2023-02-20,41.9621,7.2451,0.519,84.1049,0.5168
2023-02-21,41.9579,7.1054,0.5192,81.1523,0.514
2023-02-22,41.7733,7.1011,0.528,80.4247,0.5044
2023-02-23,41.7998,6.9808,0.5237,80.2094,0.5045
2023-02-24,42.2131,7.0363,0.5268,81.812,0.5045
2023-02-27,41.344,7.0712,0.5331,82.9114,0.4975
2023-02-28,42.1664,7.1836,0.5264,83.2227,0.4884
2023-03-01,42.7085,7.0919,0.5232,82.1296,0.4879
2023-03-02,43.2597,7.0973,0.5159,80.9626,0.4866
2023-03-03,43.6046,6.94,0.5101,81.2994,0.4841
2023-03-06,43.6301,7.0211,0.5011,82.182,0.4836
2023-03-07,44.1583,7.0822,0.4949,82.695,0.477
2023-03-08,44.6297,7.1411,0.5047,81.4277,0.4744
2023-03-09,44.3617,7.1427,0.4984,82.2546,0.4776
2023-03-10,43.9234,7.1927,0.4994,82.8104,0.4756
2023-03-13,44.0128,7.3831,0.496,81.4962,0.4656
2023-03-14,45.2258,7.3501,0.5042,80.5557,0.4629
2023-03-15,44.2481,7.3682,0.5134,81.4198,0.4567
2023-03-16,43.1133,7.2386,0.5196,81.157,0.4583
2023-03-17,43.2488,7.1371,0.5219,83.1326,0.4602
2023-03-20,43.2979,7.15,0.5203,83.7888,0.4507
2023-03-21,43.4406,7.2807,0.5118,83.199,0.455
2023-03-22,43.6379,7.2515,0.5257,83.2126,0.4487
2023-03-23,43.4765,7.225,0.5202,83.3187,0.4576
2023-03-24,44.6294,7.1783,0.5251,82.4276,0.4573
2023-03-27,43.3798,7.1168,0.5329,81.3166,0.4502
2023-03-28,42.7562,7.1526,0.5289,82.2047,0.4438
2023-03-29,42.6885,6.9786,0.5366,83.2813,0.4458
2023-03-30,41.4614,7.1264,0.5423,84.0679,0.4436
2023-03-31,41.3427,7.0502,0.5554,86.0206,0.4432
2023-04-03,42.5641,7.1349,0.5519,85.3433,0.4522
2023-04-04,42.5899,6.9879,0.5421,87.5306,0.4483
2023-04-05,42.7733,7.0659,0.5384,86.3662,0.4487
2023-04-06,41.8328,7.145,0.5401,85.0713,0.4568
2023-04-07,41.388,7.1914,0.5406,82.8348,0.4584
2023-04-10,41.1239,7.0757,0.5377,82.3028,0.4491
2023-04-11,40.9033,7.106,0.5236,81.7021,0.4521
2023-04-12,41.8377,6.9697,0.5271,82.3777,0.4455
2023-04-13,42.2592,6.9423,0.5416,82.7076,0.4534
2023-04-14,41.4408,7.0607,0.5451,81.2421,0.4488
2023-04-17,41.6308,7.1542,0.5498,80.7855,0.4656
2023-04-18,42.0066,7.1574,0.5543,80.3575,0.4743
2023-04-19,42.8613,7.0446,0.5574,78.2254,0.4696
2023-04-20,44.0664,7.1205,0.5647,77.0901,0.4698
2023-04-21,43.2879,7.1241,0.5679,76.2162,0.4743
2023-04-24,42.6791,6.8548,0.5655,77.8923,0.479
2023-04-25,41.7426,6.944,0.5594,78.1425,0.4817
2023-04-26,41.5802,6.9427,0.5575,78.9496,0.4894
2023-04-27,41.9322,7.0808,0.56,77.1859,0.4887
2023-04-28,42.6724,6.9551,0.5577,78.604,0.4865
2023-05-01,42.6254,6.5947,0.5602,80.1751,0.4844
2023-05-02,42.3951,6.6261,0.5637,77.7783,0.4897
2023-05-03,42.5186,6.6591,0.5703,76.9736,0.492
2023-05-04,41.9024,6.476,0.5805,77.575,0.4939
2023-05-05,43.4568,6.3735,0.5812,78.3554,0.4989
2023-05-08,42.2348,6.6624,0.5708,77.5765,0.4861
2023-05-09,42.3825,6.6303,0.5682,77.2428,0.488
2023-05-10,43.9054,6.711,0.5686,76.5697,0.4894
2023-05-11,43.9211,6.6408,0.5542,76.7219,0.4998
2023-05-12,43.7843,6.4148,0.565,78.1348,0.4902
2023-05-15,43.5187,6.3982,0.5662,77.2488,0.4999
2023-05-16,43.3906,6.3716,0.5693,78.4422,0.5004
2023-05-17,44.4516,6.3312,0.5801,77.5401,0.5036
2023-05-18,42.728,6.3205,0.5752,76.571,0.5143
2023-05-19,43.8938,6.3491,0.5798,77.543,0.518
2023-05-22,42.8018,6.3348,0.579,78.6484,0.5206
2023-05-23,42.6107,6.2049,0.5776,79.6858,0.5223
2023-05-24,42.2983,6.2555,0.5716,78.1259,0.5192
2023-05-25,42.7474,6.0571,0.5848,77.6003,0.519
2023-05-26,41.5526,5.8549,0.5819,78.5905,0.5144
2023-05-29,41.9013,5.9269,0.5876,78.6648,0.5142
2023-05-30,43.4073,5.9773,0.5724,77.4128,0.4991
2023-05-31,42.374,5.9729,0.5819,77.9738,0.5019
2023-06-01,42.5259,5.8375,0.5905,77.1559,0.5012
2023-06-02,42.0394,5.771,0.5914,79.2737,0.4991
2023-06-05,42.3652,5.7473,0.5896,81.1504,0.5006
2023-06-06,42.3896,5.5982,0.593,81.9173,0.4916
2023-06-07,41.9201,5.5316,0.6119,83.6289,0.5036
2023-06-08,42.2908,5.5918,0.597,83.7373,0.503
2023-06-09,43.6468,5.7236,0.6036,84.7329,0.5021
2023-06-12,43.5102,5.6854,0.596,86.6529,0.4961
2023-06-13,44.073,5.757,0.596,87.002,0.4963
2023-06-14,43.0781,5.5777,0.594,86.694,0.505
2023-06-15,42.3617,5.639,0.5906,84.4872,0.5117
2023-06-16,42.7247,5.5659,0.5906,84.4079,0.5172
2023-06-19,43.8533,5.595,0.5814,85.4855,0.5209
2023-06-20,44.1388,5.5734,0.5898,86.7348,0.5186
2023-06-21,43.9056,5.695,0.5752,87.4237,0.5092
2023-06-22,43.9155,5.6146,0.5796,86.736,0.5079
2023-06-23,42.9574,5.6734,0.5771,84.1713,0.5065
2023-06-26,43.4257,5.6486,0.5678,83.5678,0.5132
2023-06-27,44.1118,5.6351,0.5695,83.2098,0.5153
